Ref	Sample	Mutation	lagging_ts	leading_uts	ts_lagging_wg	uts_leading_wg	chisq_pvalue	P_adjust_chisq	flag_chisq	binom_pvalue	P_adjust_binom	flag_binom
T_234	E_MSHd1	[DelT]234	550	772	137779025	133549777	2.50157568443614e-11	3.00189082132336e-09	***	2.48847433388101e-11	2.98616920065721e-09	***
T_234	POD689_1	[InsT]234	12	6	137779025	133549777	0.177579081631441	0.781999625532949		0.238916347188836	1	
T_234	EXO1_KO22_d2	[InsT]234	1	0	137779025	133549777	0.324853789926509	0.789703279157356		1	1	
T_234	MLH1_5	[DelT]234	60	68	137779025	133549777	0.376932260349414	0.836143244179493		0.378604831872637	1	
T_234	DheML6d3	[DelT]234	574	422	137779025	133549777	1.52596255394693e-05	0.000523187161353233	***	1.59025362123593e-05	0.000545229812995175	***
T_234	MSH3_KO5_d4	[InsT]234	0	0	137779025	133549777	1	1		1	1	
T_234	E_MSHd1	[InsT]234	216	303	137779025	133549777	2.98662852573381e-05	0.000843283348442488	***	2.94463828290501e-05	0.000831427279879061	***
T_234	POD689_2	[DelT]234	2	2	137779025	133549777	0.975127483919163	1		1	1	
T_234	EXO1_KO22_d3	[DelT]234	1	4	137779025	133549777	0.168616771291522	0.767928813961377		0.211672463578344	1	
T_234	MLH1_5	[InsT]234	22	29	137779025	133549777	0.27498990105177	0.789703279157356		0.327159453725581	1	
T_234	DheML6d3	[InsT]234	434	393	137779025	133549777	0.328282710166738	0.789703279157356		0.330408918440669	1	
T_234	POD478_1	[DelT]234	8	2	137779025	133549777	0.0645589292096433	0.54789204705365		0.109802077837658	0.818056533488218	
T_234	E_MSHd2	[DelT]234	595	814	137779025	133549777	1.36123846578389e-10	9.33420662251808e-09	***	1.45855018317938e-10	1.00014869703729e-08	***
T_234	POD689_2	[InsT]234	13	8	137779025	133549777	0.307830932797508	0.789703279157356		0.38453516465971	1	
T_234	EXO1_KO22_d3	[InsT]234	0	0	137779025	133549777	1	1		1	1	
T_234	MSH3_KO5_d1	[DelT]234	8	2	137779025	133549777	0.0645589292096433	0.54789204705365		0.109802077837658	0.818056533488218	
T_234	DheMS6d2	[DelT]234	1195	959	137779025	133549777	1.28826148385513e-05	0.000475665778654203	***	1.32634209481026e-05	0.000489726311929944	***
T_234	POD478_1	[InsT]234	45	25	137779025	133549777	0.0238013849761407	0.292940122783271		0.0306905647785679	0.377730028043912	
T_234	E_MSHd2	[InsT]234	243	272	137779025	133549777	0.102717391001657	0.648920147110363		0.103194869979229	0.812025206393933	
T_234	POLE_L424V_d1	[DelT]234	14	15	137779025	133549777	0.787416007691408	1		0.853782018911888	1	
T_234	MLH_A	[DelT]234	67	60	137779025	133549777	0.655925798019188	1		0.658647998632471	1	
T_234	MSH3_KO5_d1	[InsT]234	2	0	137779025	133549777	0.163819728274357	0.76343174341448		0.500121479924959	1	
T_234	DheMS6d2	[InsT]234	583	616	137779025	133549777	0.135453717422516	0.758592773655001		0.140724602611041	0.861629832499772	
T_234	POD478_2	[DelT]234	6	9	137779025	133549777	0.403680004432893	0.869099612520245		0.448144590018004	1	
T_234	EXO1_KO22_d1	[DelT]234	4	1	137779025	133549777	0.191231189920197	0.789703279157356		0.375303662918968	1	
T_234	POLE_L424V_d1	[InsT]234	22	25	137779025	133549777	0.58608274239132	1		0.662325502409797	1	
T_234	POLE_P8_5	[DelT]234	5	3	137779025	133549777	0.507266403902171	0.954854407345263		0.726828140506279	1	
T_234	POLE_P8_2	[DelT]234	12	17	137779025	133549777	0.311280324365257	0.789703279157356		0.355721449382451	1	
T_234	DheMS6d3	[DelT]234	1301	991	137779025	133549777	1.00619801725565e-08	6.03718810353391e-07	***	1.00318740260147e-08	6.01912441560882e-07	***
T_234	RPE1_c2_MSH2_7_2	[InsT]234	23	27	137779025	133549777	0.49904986365562	0.952858072129369		0.572177169020372	1	
T_234	EXO1_KO22_d1	[InsT]234	3	2	137779025	133549777	0.6800391343379	1		1	1	
T_234	POLE_L424V_d2	[DelT]234	8	6	137779025	133549777	0.633890230227926	1		0.790883338304654	1	
T_234	POLE_P8_5	[InsT]234	9	21	137779025	133549777	0.0228136350040703	0.288172231630361		0.0275153133212938	0.347561852479501	
T_234	POLE_P8_2	[InsT]234	20	19	137779025	133549777	0.949930590917659	1		1	1	
T_234	RPE1_c2_MSH2_9_2	[DelT]234	51	43	137779025	133549777	0.500250487867919	0.952858072129369		0.536686684693338	1	
T_234	RPE1_c2_MSH2_7_3	[DelT]234	56	47	137779025	133549777	0.466189851845878	0.925315050367197		0.491301731842769	1	
T_234	POLE_L424V_d3	[InsT]234	9	9	137779025	133549777	0.947267325210647	1		1	1	
T_234	POLE_L424V_d2	[InsT]234	5	12	137779025	133549777	0.0780302747929234	0.560482032082787		0.091743614381682	0.759257498331162	
T_234	RPE1_c2_MSH2_7_1	[DelT]234	56	44	137779025	133549777	0.296367348113196	0.789703279157356		0.318038839270678	1	
T_234	RPE1_c2_MSH2_9_3	[InsT]234	37	30	137779025	133549777	0.466804576257692	0.925315050367197		0.54158752791982	1	
T_234	RPE1_c2_MSH2_9_2	[InsT]234	32	24	137779025	133549777	0.340834852917667	0.789703279157356		0.352963600199591	1	
T_234	RPE1_c2_MSH2_7_3	[InsT]234	25	19	137779025	133549777	0.422993998235808	0.894436648251929		0.45380792913607	1	
T_234	POLE_P8_1	[DelT]234	16	7	137779025	133549777	0.0715304256649796	0.560482032082787		0.0940485120136763	0.765140436721434	
T_234	POLE_L424V_d3	[DelT]234	14	15	137779025	133549777	0.787416007691408	1		0.853782018911888	1	
T_234	RPE1_c2_MSH2_7_1	[InsT]234	25	31	137779025	133549777	0.358336744782962	0.815173637420955		0.422939244051373	1	
T_234	RPE1_c2_OGG1_11_1	[DelT]234	4	1	137779025	133549777	0.191231189920197	0.789703279157356		0.375303662918968	1	
T_234	RPE1_c2_MSH2_9_3	[DelT]234	64	47	137779025	133549777	0.147191394541742	0.758592773655001		0.155161785170307	0.896154016074067	
T_234	RPE1_WT_1	[InsT]234	1	0	137779025	133549777	0.324853789926509	0.789703279157356		1	1	
T_234	POLE_P8_1	[InsT]234	23	32	137779025	133549777	0.183742817698993	0.789703279157356		0.224615917892632	1	
T_234	SETD2_KO15_d3	[DelT]234	3	2	137779025	133549777	0.6800391343379	1		1	1	
T_234	RPE1_c2_MSH2_7_2	[DelT]234	55	65	137779025	133549777	0.278475004779305	0.789703279157356		0.315272610839341	1	
T_234	RPE1_c2_OGG1_11_1	[InsT]234	2	2	137779025	133549777	0.975127483919163	1		1	1	
T_234	RPE1_WT_U1	[DelT]234	7	5	137779025	133549777	0.600683178689486	1		0.774742712774469	1	
T_234	RPE1_WT_2	[DelT]234	7	1	137779025	133549777	0.0377567667258414	0.402738845075642		0.0705782696081884	0.639199422866612	
T_234	RPE1_WT_1	[DelT]234	3	1	137779025	133549777	0.332573442103607	0.789703279157356		0.625182197751381	1	
T_234	SETD2_KO15_d3	[InsT]234	0	0	137779025	133549777	1	1		1	1	
T_234	RPE1_WT_U2	[InsT]234	3	3	137779025	133549777	0.969539980644968	1		1	1	
T_234	RPE1_c2_OGG1_11_2	[DelT]234	2	0	137779025	133549777	0.163819728274357	0.76343174341448		0.500121479924959	1	
T_234	RPE1_WT_U1	[InsT]234	5	0	137779025	133549777	0.0277019578411683	0.332423494094019		0.0626518683529145	0.601457936187979	
T_234	RPE1_WT_2	[InsT]234	0	4	137779025	133549777	0.0422122926909086	0.406820756755204		0.0586933745188611	0.576296115527277	
T_234	SETD2_KO19_d4	[DelT]234	2	1	137779025	133549777	0.582031766844142	1		1	1	
T_234	SETD2_KO19_d3	[DelT]234	0	3	137779025	133549777	0.0785329659998197	0.560482032082787		0.119245448036502	0.818056533488218	
T_234	RPE1_c2_OGG1_1110	[InsT]234	1	1	137779025	133549777	0.982411050594588	1		1	1	
T_234	RPE1_c2_OGG1_11_2	[InsT]234	1	0	137779025	133549777	0.324853789926509	0.789703279157356		1	1	
T_234	RPE1_WT_U2	[DelT]234	7	4	137779025	133549777	0.393692099659532	0.862886793774317		0.549375941995436	1	
T_234	RPE1_c2_OGG1_1110	[DelT]234	1	1	137779025	133549777	0.982411050594588	1		1	1	
T_234	SETD2_KO19_d4	[InsT]234	2	0	137779025	133549777	0.163819728274357	0.76343174341448		0.500121479924959	1	
T_234	SETD2_KO19_d3	[InsT]234	1	0	137779025	133549777	0.324853789926509	0.789703279157356		1	1	
T_567	E_MSHd1	[DelT]567	507	588	7409247	6989196	0.000638677066250929	0.0145983329428784	*	0.00070212126231263	0.0160484859957173	*
T_567	POLE_L424V_d1	[InsT]567	159	213	7409247	6989196	0.000768558443909983	0.0167685478671269	*	0.000877972552260962	0.0191557647766028	*
T_567	POLE_L424V_d3	[DelT]567	35	39	7409247	6989196	0.473834419013466	0.932133283305179		0.487525214724845	1	
T_567	POLE_L424V_d2	[DelT]567	16	15	7409247	6989196	0.986291257538054	1		1	1	
T_567	DheML6d3	[DelT]567	792	687	7409247	6989196	0.107614158933914	0.662240978054852		0.112522925991391	0.818056533488218	
T_567	DheML6d1	[DelT]567	706	598	7409247	6989196	0.0526072707946392	0.4856055765659		0.0558869532478476	0.570760373595039	
T_567	E_MSHd1	[InsT]567	1486	1849	7409247	6989196	1.537277066606e-15	7.37892991970878e-13	***	1.66750724042895e-15	8.00403475405894e-13	***
T_567	DheMS6d3	[InsT]567	2362	1818	7409247	6989196	6.54208328690291e-11	5.23366662952233e-09	***	6.35501397689914e-11	5.08401118151931e-09	***
T_567	POLE_L424V_d3	[InsT]567	88	118	7409247	6989196	0.0120736665931022	0.170451763667325		0.0145035669309633	0.204756239025365	
T_567	POLE_L424V_d2	[InsT]567	90	113	7409247	6989196	0.0422748456871697	0.406820756755204		0.0490284125579734	0.522969733951717	
T_567	DheML6d3	[InsT]567	1827	1316	7409247	6989196	7.29290940632567e-14	1.75029825751816e-11	***	6.99768296992998e-14	1.6794439127832e-11	***
T_567	DheML6d1	[InsT]567	1932	1450	7409247	6989196	4.26889368477342e-11	4.09813793738248e-09	***	4.23805791239462e-11	4.06853559589884e-09	***
T_567	E_MSHd2	[DelT]567	552	666	7409247	6989196	1.81543124665957e-05	0.000580937998931062	***	1.90643025972269e-05	0.00061005768311126	***
T_567	POLE_P8_2	[DelT]567	14	11	7409247	6989196	0.649593800090421	1		0.693188838227002	1	
T_567	POLE_P8_1	[DelT]567	14	14	7409247	6989196	0.877265450984374	1		1	1	
T_567	DheMS6d3	[DelT]567	1437	1171	7409247	6989196	0.000198889153974304	0.00502456810040347	**	0.00019693244266279	0.00497513539358628	**
T_567	DheMS6d2	[DelT]567	1165	963	7409247	6989196	0.00240996768472252	0.0481993536944503	*	0.0025660076433028	0.051320152866056	
T_567	EXO1_KO22_d1	[InsT]567	9	7	7409247	6989196	0.701371482884931	1		0.804952501519538	1	
T_567	E_MSHd2	[InsT]567	1528	1828	7409247	6989196	6.35117031046e-12	1.0161872496736e-09	***	6.71966930811199e-12	1.07514708929792e-09	***
T_567	POLE_P8_2	[InsT]567	117	204	7409247	6989196	7.41388612403972e-08	3.23515030867188e-06	***	6.90969695199804e-08	3.0151404881446e-06	***
T_567	POLE_P8_1	[InsT]567	138	176	7409247	6989196	0.00775509005320534	0.124081440851285		0.00794274352566962	0.127635208210884	
T_567	RPE1_c2_MSH2_7_3	[DelT]567	294	305	7409247	6989196	0.24444589238323	0.789703279157356		0.252483293479047	1	
T_567	DheMS6d2	[InsT]567	1962	1527	7409247	6989196	1.66510617043592e-08	8.8805662423249e-07	***	1.66188845180801e-08	8.86340507630937e-07	***
T_567	EXO1_KO22_d2	[DelT]567	2	4	7409247	6989196	0.374360826457066	0.836143244179493		0.440470109612127	1	
T_567	EXO1_KO22_d1	[DelT]567	1	3	7409247	6989196	0.289692065012759	0.789703279157356		0.361063956430773	1	
T_567	POLE_P8_5	[DelT]567	9	3	7409247	6989196	0.102745689959141	0.648920147110363		0.148052283008431	0.888313698050588	
T_567	RPE1_c2_MSH2_9_2	[InsT]567	243	253	7409247	6989196	0.271679639956317	0.789703279157356		0.281107295256336	1	
T_567	RPE1_c2_MSH2_7_3	[InsT]567	298	217	7409247	6989196	0.00363195697755609	0.0645681240454415		0.0036095946906585	0.0641705722783733	
T_567	EXO1_KO22_d3	[InsT]567	6	7	7409247	6989196	0.701942924404331	1		0.785514862598026	1	
T_567	EXO1_KO22_d2	[InsT]567	13	8	7409247	6989196	0.338159592918532	0.789703279157356		0.387591818353834	1	
T_567	RPE1_c2_MSH2_7_1	[InsT]567	265	200	7409247	6989196	0.0170221843706875	0.220828337781892		0.0179189282584137	0.238919043445516	
T_567	POLE_P8_5	[InsT]567	103	123	7409247	6989196	0.0767762526132609	0.560482032082787		0.0834744543448875	0.741995149732333	
T_567	RPE1_c2_MSH2_9_3	[DelT]567	359	369	7409247	6989196	0.246758760865916	0.789703279157356		0.250543868949782	1	
T_567	RPE1_c2_MSH2_9_2	[DelT]567	321	318	7409247	6989196	0.535888236226608	0.989332128418354		0.552818392901006	1	
T_567	MLH_A	[DelT]567	394	382	7409247	6989196	0.702414212718328	1		0.719540727790378	1	
T_567	EXO1_KO22_d3	[DelT]567	2	2	7409247	6989196	0.95345265977813	1		1	1	
T_567	RPE1_c2_MSH2_7_2	[DelT]567	350	335	7409247	6989196	0.848916939975968	1		0.848554408645261	1	
T_567	RPE1_c2_MSH2_7_1	[DelT]567	299	291	7409247	6989196	0.70437212090775	1		0.711043107885355	1	
T_567	RPE1_c2_MSH2_9_3	[InsT]567	326	258	7409247	6989196	0.0348797370355673	0.390982014198844		0.0383710774182557	0.449222369774701	
T_567	MLH_A	[InsT]567	133	122	7409247	6989196	0.823472911528321	1		0.851027692431693	1	
T_567	RPE1_WT_1	[DelT]567	0	3	7409247	6989196	0.0745310384831205	0.560482032082787		0.11437604226883	0.818056533488218	
T_567	MSH3_KO5_d3	[DelT]567	17	12	7409247	6989196	0.440291072327032	0.909446285469757		0.46382650071693	1	
T_567	RPE1_c2_MSH2_7_2	[InsT]567	231	189	7409247	6989196	0.146464848439765	0.758592773655001		0.156826952812962	0.896154016074067	
T_567	POD478_2	[InsT]567	175	116	7409247	6989196	0.00305407845610097	0.0569727560248296		0.0033056101768126	0.0610266494180787	
T_567	RPE1_c2_OGG1_11_1	[DelT]567	4	2	7409247	6989196	0.456057759224078	0.920285548352129		0.688297213391629	1	
T_567	MLH1_2	[DelT]567	414	359	7409247	6989196	0.242965710965563	0.789703279157356		0.249628984925782	1	
T_567	RPE1_WT_1	[InsT]567	2	4	7409247	6989196	0.374360826457066	0.836143244179493		0.440470109612127	1	
T_567	MSH3_KO5_d3	[InsT]567	11	3	7409247	6989196	0.0423771621620004	0.406820756755204		0.0588302284600762	0.576296115527277	
T_567	SETD2_KO15_d3	[DelT]567	3	3	7409247	6989196	0.943007559138458	1		1	1	
T_567	POD689_1	[DelT]567	1	0	7409247	6989196	0.331428764722901	0.789703279157356		1	1	
T_567	RPE1_c2_OGG1_11_1	[InsT]567	6	5	7409247	6989196	0.837696013754652	1		1	1	
T_567	MLH1_2	[InsT]567	153	123	7409247	6989196	0.186272716456282	0.789703279157356		0.20593978197234	1	
T_567	RPE1_WT_2	[DelT]567	5	5	7409247	6989196	0.926464807813488	1		1	1	
T_567	MSH3_KO5_d4	[DelT]567	4	6	7409247	6989196	0.468440744248394	0.925315050367197		0.538471943092924	1	
T_567	SETD2_KO15_d3	[InsT]567	12	6	7409247	6989196	0.196706813840475	0.789703279157356		0.241494597401479	1	
T_567	POD689_1	[InsT]567	17	12	7409247	6989196	0.440291072327032	0.909446285469757		0.46382650071693	1	
T_567	RPE1_c2_OGG1_11_2	[DelT]567	2	2	7409247	6989196	0.95345265977813	1		1	1	
T_567	MLH1_5	[DelT]567	356	325	7409247	6989196	0.669527303516614	1		0.673455420901304	1	
T_567	RPE1_WT_2	[InsT]567	5	6	7409247	6989196	0.690307328893892	1		0.768819251386231	1	
T_567	MSH3_KO5_d4	[InsT]567	5	3	7409247	6989196	0.53206425268422	0.986065024279635		0.72749218661298	1	
T_567	SETD2_KO19_d3	[DelT]567	1	0	7409247	6989196	0.331428764722901	0.789703279157356		1	1	
T_567	POD689_2	[DelT]567	1	0	7409247	6989196	0.331428764722901	0.789703279157356		1	1	
T_567	RPE1_c2_OGG1_11_2	[InsT]567	6	9	7409247	6989196	0.374560889166815	0.836143244179493		0.443919037506534	1	
T_567	MLH1_5	[InsT]567	125	123	7409247	6989196	0.739463422872075	1		0.751097492393392	1	
T_567	RPE1_WT_U1	[DelT]567	7	2	7409247	6989196	0.114148322714557	0.68764493109287		0.18136236034148	0.989249238226252	
T_567	POD478_1	[DelT]567	4	5	7409247	6989196	0.673731257285558	1		0.747587995600232	1	
T_567	SETD2_KO19_d3	[InsT]567	6	1	7409247	6989196	0.0697688011063515	0.560482032082787		0.126117048912767	0.818056533488218	
T_567	POD689_2	[InsT]567	15	3	7409247	6989196	0.00681386934807029	0.112781285761163		0.00797720051318027	0.127635208210884	
T_567	RPE1_c2_OGG1_1110	[DelT]567	2	0	7409247	6989196	0.169584279749804	0.767928813961377		0.500425542545705	1	
T_567	MSH3_KO5_d1	[DelT]567	5	4	7409247	6989196	0.805745774648964	1		1	1	
T_567	RPE1_WT_U1	[InsT]567	10	12	7409247	6989196	0.573110480226038	1		0.671465200933873	1	
T_567	POD478_1	[InsT]567	161	105	7409247	6989196	0.00308602428467827	0.0569727560248296		0.00319112785589515	0.0610266494180787	
T_567	SETD2_KO19_d4	[DelT]567	1	0	7409247	6989196	0.331428764722901	0.789703279157356		1	1	
T_567	POLE_L424V_d1	[DelT]567	37	20	7409247	6989196	0.0421216787867522	0.406820756755204		0.046724088504054	0.521571220510371	
T_567	RPE1_c2_OGG1_1110	[InsT]567	10	8	7409247	6989196	0.728005071308386	1		0.815945253341078	1	
T_567	MSH3_KO5_d1	[InsT]567	1	0	7409247	6989196	0.331428764722901	0.789703279157356		1	1	
T_567	RPE1_WT_U2	[DelT]567	6	5	7409247	6989196	0.837696013754652	1		1	1	
T_567	POD478_2	[DelT]567	10	8	7409247	6989196	0.728005071308386	1		0.815945253341078	1	
T_567	SETD2_KO19_d4	[InsT]567	5	4	7409247	6989196	0.805745774648964	1		1	1	
T_567	RPE1_WT_U2	[InsT]567	12	10	7409247	6989196	0.772053763841099	1		0.833379787720226	1	
T_89	RPE1_c2_MSH2_9_3	[InsT]89	329	324	388062	349296	0.250391811768389	0.789703279157356		0.255907570454834	1	
T_89	POLE_L424V_d1	[InsT]89	122	113	388062	349296	0.826529385493175	1		0.84480081249642	1	
T_89	MLH_A	[InsT]89	171	181	388062	349296	0.128138117318204	0.758592773655001		0.135065438985132	0.841966372894327	
T_89	MSH3_KO5_d3	[DelT]89	19	16	388062	349296	0.844351123613321	1		0.867385576592426	1	
T_89	DheMS6d3	[DelT]89	952	822	388062	349296	0.382475769888513	0.842148484158193		0.392067305252657	1	
T_89	RPE1_c2_OGG1_11_1	[DelT]89	0	1	388062	349296	0.291868314954537	0.789703279157356		0.473712904721994	1	
T_89	POLE_L424V_d2	[DelT]89	11	9	388062	349296	0.831804037685751	1		1	1	
T_89	MLH1_2	[DelT]89	666	627	388062	349296	0.419663199681279	0.89132007011953		0.419500535922257	1	
T_89	DheML6d1	[DelT]89	472	436	388062	349296	0.696493969078931	1		0.714726610465379	1	
T_89	MSH3_KO5_d3	[InsT]89	10	4	388062	349296	0.158893964498041	0.76343174341448		0.18798568540223	1	
T_89	DheMS6d3	[InsT]89	1057	952	388062	349296	0.988920697428724	1		1	1	
T_89	RPE1_c2_OGG1_11_1	[InsT]89	6	3	388062	349296	0.398980232126835	0.869099612520245		0.513231694428413	1	
T_89	POLE_L424V_d2	[InsT]89	52	68	388062	349296	0.0414165801712554	0.406820756755204		0.0443099482489832	0.506399408559808	
T_89	MLH1_2	[InsT]89	216	180	388062	349296	0.444920068130361	0.909446285469757		0.450821431429318	1	
T_89	DheML6d1	[InsT]89	799	759	388062	349296	0.287662287554801	0.789703279157356		0.298262488795981	1	
T_89	MSH3_KO5_d4	[DelT]89	6	6	388062	349296	0.855288790255024	1		1	1	
T_89	E_MSHd1	[DelT]89	266	209	388062	349296	0.141143364021362	0.758592773655001		0.141809909932254	0.861629832499772	
T_89	RPE1_c2_OGG1_11_2	[DelT]89	0	4	388062	349296	0.0350254721053131	0.390982014198844		0.0503571175610827	0.525465574550428	
T_89	POLE_L424V_d3	[DelT]89	23	13	388062	349296	0.176025978390574	0.781999625532949		0.186138380376598	1	
T_89	MLH1_5	[DelT]89	615	507	388062	349296	0.142859016877356	0.758592773655001		0.151260195766483	0.890482191055428	
T_89	DheML6d3	[DelT]89	556	503	388062	349296	0.934370420940101	1		0.950931787433093	1	
T_89	MSH3_KO5_d4	[InsT]89	1	3	388062	349296	0.268432783364158	0.789703279157356		0.350857642590752	1	
T_89	E_MSHd1	[InsT]89	837	658	388062	349296	0.00931462715568545	0.144226484991259		0.00958461347819354	0.148406918372029	
T_89	RPE1_c2_OGG1_11_2	[InsT]89	5	4	388062	349296	0.86040867302055	1		1	1	
T_89	POLE_L424V_d3	[InsT]89	67	64	388062	349296	0.733782542282387	1		0.793078563570781	1	
T_89	MLH1_5	[InsT]89	161	174	388062	349296	0.0939640902148307	0.617846072645462		0.10065545068802	0.805243605504158	
T_89	DheML6d3	[InsT]89	797	689	388062	349296	0.437712871473795	0.909446285469757		0.4512620822593	1	
T_89	POD478_1	[DelT]89	4	2	388062	349296	0.491031553825556	0.950383652565592		0.690084136816324	1	
T_89	E_MSHd2	[DelT]89	254	255	388062	349296	0.217890789719134	0.789703279157356		0.23074342243562	1	
T_89	RPE1_c2_OGG1_1110	[DelT]89	0	2	388062	349296	0.136059661533027	0.758592773655001		0.224403916100149	1	
T_89	POLE_P8_1	[DelT]89	2	4	388062	349296	0.343849969466432	0.789703279157356		0.431850640658085	1	
T_89	MSH3_KO5_d1	[DelT]89	8	12	388062	349296	0.258008618714844	0.789703279157356		0.272432070660784	1	
T_89	DheMS6d2	[DelT]89	698	648	388062	349296	0.570869861831724	1		0.585159637728858	1	
T_89	POD478_1	[InsT]89	48	35	388062	349296	0.342481001218532	0.789703279157356		0.379798967733108	1	
T_89	E_MSHd2	[InsT]89	843	717	388062	349296	0.264783106629548	0.789703279157356		0.275619123139392	1	
T_89	RPE1_c2_OGG1_1110	[InsT]89	4	5	388062	349296	0.622906009588036	1		0.743820122387333	1	
T_89	POLE_P8_1	[InsT]89	84	74	388062	349296	0.892693694850508	1		0.9365619594792	1	
T_89	MSH3_KO5_d1	[InsT]89	1	0	388062	349296	0.342753935929287	0.789703279157356		1	1	
T_89	DheMS6d2	[InsT]89	774	711	388062	349296	0.695296875680049	1		0.696781349197839	1	
T_89	POD478_2	[DelT]89	2	3	388062	349296	0.57169618265266	1		0.67288640430267	1	
T_89	EXO1_KO22_d1	[DelT]89	4	1	388062	349296	0.220282775639723	0.789703279157356		0.378450281923528	1	
T_89	RPE1_WT_1	[DelT]89	1	1	388062	349296	0.940649061223983	1		1	1	
T_89	POLE_P8_2	[DelT]89	5	8	388062	349296	0.306296472439056	0.789703279157356		0.407263809435798	1	
T_89	RPE1_WT_U2	[InsT]89	9	14	388062	349296	0.194802568765518	0.789703279157356		0.215185429765623	1	
T_89	RPE1_c2_MSH2_7_2	[InsT]89	268	232	388062	349296	0.663579944704915	1		0.686986373485176	1	
T_89	POD478_2	[InsT]89	52	42	388062	349296	0.601379290982775	1		0.607662998884216	1	
T_89	EXO1_KO22_d1	[InsT]89	10	6	388062	349296	0.429062523110255	0.903289522337378		0.464551633693141	1	
T_89	RPE1_WT_1	[InsT]89	3	2	388062	349296	0.741316342982278	1		1	1	
T_89	POLE_P8_2	[InsT]89	69	68	388062	349296	0.59565215419643	1		0.60861863352412	1	
T_89	SETD2_KO15_d3	[DelT]89	1	3	388062	349296	0.268432783364158	0.789703279157356		0.350857642590752	1	
T_89	RPE1_c2_MSH2_7_3	[DelT]89	541	473	388062	349296	0.644115570415981	1		0.659789389621222	1	
T_89	POD689_1	[DelT]89	2	4	388062	349296	0.343849969466432	0.789703279157356		0.431850640658085	1	
T_89	EXO1_KO22_d2	[DelT]89	5	3	388062	349296	0.576040351194126	1		0.72957316357134	1	
T_89	RPE1_WT_2	[DelT]89	5	4	388062	349296	0.86040867302055	1		1	1	
T_89	POLE_P8_5	[DelT]89	7	3	388062	349296	0.271254400092567	0.789703279157356		0.350527109320983	1	
T_89	SETD2_KO15_d3	[InsT]89	6	4	388062	349296	0.640609358593024	1		0.757288572089557	1	
T_89	RPE1_c2_MSH2_7_3	[InsT]89	305	275	388062	349296	0.983644249079371	1		1	1	
T_89	POD689_1	[InsT]89	6	1	388062	349296	0.0795764861041626	0.560482032082787		0.128627800496555	0.823217923177951	
T_89	EXO1_KO22_d2	[InsT]89	8	12	388062	349296	0.258008618714844	0.789703279157356		0.272432070660784	1	
T_89	RPE1_WT_2	[InsT]89	5	8	388062	349296	0.306296472439056	0.789703279157356		0.407263809435798	1	
T_89	POLE_P8_5	[InsT]89	44	59	388062	349296	0.0439728545180024	0.413862160169434		0.0483156568370199	0.522969733951717	
T_89	SETD2_KO19_d3	[DelT]89	1	0	388062	349296	0.342753935929287	0.789703279157356		1	1	
T_89	RPE1_c2_MSH2_9_2	[DelT]89	555	451	388062	349296	0.106602010481194	0.662240978054852		0.107454440318852	0.818056533488218	
T_89	POD689_2	[DelT]89	2	1	388062	349296	0.626284864217386	1		1	1	
T_89	EXO1_KO22_d3	[DelT]89	2	4	388062	349296	0.343849969466432	0.789703279157356		0.431850640658085	1	
T_89	RPE1_WT_U1	[DelT]89	6	4	388062	349296	0.640609358593024	1		0.757288572089557	1	
T_89	RPE1_c2_MSH2_7_1	[DelT]89	564	518	388062	349296	0.740357190737631	1		0.760816802092406	1	
T_89	SETD2_KO19_d3	[InsT]89	3	3	388062	349296	0.897390655210729	1		1	1	
T_89	RPE1_c2_MSH2_9_2	[InsT]89	277	259	388062	349296	0.659714145924153	1		0.665568272132673	1	
T_89	POD689_2	[InsT]89	3	1	388062	349296	0.370204220125633	0.836143244179493		0.627070169154117	1	
T_89	EXO1_KO22_d3	[InsT]89	4	8	388062	349296	0.180676747411932	0.788407625070249		0.248965610072029	1	
T_89	RPE1_WT_U1	[InsT]89	8	6	388062	349296	0.735155431343583	1		0.794546834270387	1	
T_89	RPE1_c2_MSH2_7_1	[InsT]89	281	268	388062	349296	0.497794649597389	0.952858072129369		0.521516391322506	1	
T_89	SETD2_KO19_d4	[DelT]89	1	1	388062	349296	0.940649061223983	1		1	1	
T_89	RPE1_c2_MSH2_9_3	[DelT]89	690	559	388062	349296	0.0641338711688025	0.54789204705365		0.0655137430151486	0.605230607639532	
T_89	POLE_L424V_d1	[DelT]89	19	21	388062	349296	0.515928294876307	0.967365552893075		0.530745004511041	1	
T_89	MLH_A	[DelT]89	660	554	388062	349296	0.225465943399169	0.789703279157356		0.227520455121202	1	
T_89	RPE1_WT_U2	[DelT]89	9	9	388062	349296	0.823253539215656	1		1	1	
T_89	RPE1_c2_MSH2_7_2	[DelT]89	553	446	388062	349296	0.0843461872298968	0.578373855290721		0.0871008666627367	0.751647372047586	
T_89	SETD2_KO19_d4	[InsT]89	5	4	388062	349296	0.86040867302055	1		1	1	
