Ref	Sample	Mutation	lagging_ts	leading_uts	ts_lagging_wg	uts_leading_wg	chisq_pvalue	P_adjust_chisq	flag_chisq	binom_pvalue	P_adjust_binom	flag_binom
T_6	POD689_1	[InsT]6	9	6	1574874	1505746	0.491539986959952	1		0.608621069758963	1	
T_6	SETD2_KO19_d4	[DelT]6	0	0	1574874	1505746	1	1		1	1	
T_6	MSH3_KO5_d1	[InsT]6	0	0	1574874	1505746	1	1		1	1	
T_6	RPE1_c2_OGG1_11_2	[InsT]6	3	5	1574874	1505746	0.440843423780094	1		0.498780606495583	1	
T_6	SETD2_KO19_d4	[InsT]6	3	3	1574874	1505746	0.956154788649159	1		1	1	
T_6	E_MSHd2	[DelT]6	164	194	1574874	1505746	0.0443641895901825	0.621715410138496		0.0446833165505655	0.706106730675602	
T_6	POLE_P8_5	[DelT]6	2	0	1574874	1505746	0.166717820711159	0.885281086066907		0.500251768694154	1	
T_6	POLE_L424V_d1	[DelT]6	13	4	1574874	1505746	0.0365436559715973	0.587272645231709		0.0499933590270884	0.753322088546437	
T_6	MSH3_KO5_d3	[InsT]6	2	0	1574874	1505746	0.166717820711159	0.885281086066907		0.500251768694154	1	
T_6	SETD2_KO19_d3	[DelT]6	0	0	1574874	1505746	1	1		1	1	
T_6	MLH1_5	[InsT]6	45	52	1574874	1505746	0.351345931032804	0.885281086066907		0.36237468833495	1	
T_6	MLH_A	[DelT]6	112	102	1574874	1505746	0.722281106607375	1		0.732937356008416	1	
T_6	RPE1_WT_1	[DelT]6	0	1	1574874	1505746	0.306451057292944	0.885281086066907		0.488780180612993	1	
T_6	RPE1_c2_MSH2_9_2	[DelT]6	90	91	1574874	1505746	0.706680026619414	1		0.710836737882225	1	
T_6	DheML6d3	[InsT]6	875	545	1574874	1505746	2.49863970199874e-15	3.19825881855839e-12	***	2.04378497109705e-15	2.61604476300423e-12	***
T_6	POLE_L424V_d2	[InsT]6	36	42	1574874	1505746	0.380069217467248	0.931174562237449		0.428247848300193	1	
T_6	POD689_2	[DelT]6	0	0	1574874	1505746	1	1		1	1	
T_6	RPE1_WT_2	[DelT]6	3	3	1574874	1505746	0.956154788649159	1		1	1	
T_6	MSH3_KO5_d3	[DelT]6	4	3	1574874	1505746	0.749972965176342	1		1	1	
T_6	RPE1_c2_OGG1_1110	[DelT]6	2	0	1574874	1505746	0.166717820711159	0.885281086066907		0.500251768694154	1	
T_6	RPE1_WT_2	[InsT]6	2	2	1574874	1505746	0.964194524539496	1		1	1	
T_6	POD478_2	[InsT]6	74	48	1574874	1505746	0.0351517523021906	0.587272645231709		0.0372436679603203	0.675737409575488	
T_6	RPE1_c2_OGG1_1110	[InsT]6	2	4	1574874	1505746	0.3833820267962	0.931174562237449		0.443206914264604	1	
T_6	RPE1_WT_U1	[DelT]6	2	0	1574874	1505746	0.166717820711159	0.885281086066907		0.500251768694154	1	
T_6	MSH3_KO5_d4	[DelT]6	3	1	1574874	1505746	0.339395026338426	0.885281086066907		0.625377557960018	1	
T_6	RPE1_WT_U2	[InsT]6	6	3	1574874	1505746	0.350863344593404	0.885281086066907		0.508803090720001	1	
T_6	RPE1_WT_U2	[DelT]6	3	1	1574874	1505746	0.339395026338426	0.885281086066907		0.625377557960018	1	
T_6	RPE1_WT_1	[InsT]6	1	1	1574874	1505746	0.974677454287931	1		1	1	
T_6	POD689_2	[InsT]6	4	1	1574874	1505746	0.196430051919787	0.885281086066907		0.375629263266697	1	
T_6	POD478_1	[InsT]6	78	54	1574874	1505746	0.0670138334587413	0.765872382385615		0.0680618230513681	0.821878617978785	
T_6	POD478_1	[DelT]6	1	3	1574874	1505746	0.295957139468851	0.885281086066907		0.364163451559038	1	
T_6	SETD2_KO15_d3	[InsT]6	8	3	1574874	1505746	0.151716765214102	0.885281086066907		0.227860028645975	1	
T_6	POD478_2	[DelT]6	3	1	1574874	1505746	0.339395026338426	0.885281086066907		0.625377557960018	1	
T_6	SETD2_KO15_d3	[DelT]6	0	2	1574874	1505746	0.1480896593855	0.885281086066907		0.238906064960071	1	
T_6	RPE1_WT_U1	[InsT]6	7	4	1574874	1505746	0.406358309290406	0.966800438460446		0.549962891168108	1	
T_6	MSH3_KO5_d4	[InsT]6	4	1	1574874	1505746	0.196430051919787	0.885281086066907		0.375629263266697	1	
T_7	POLE_L424V_d1	[DelT]7	14	9	658967	623390	0.362891380957401	0.904812638310719		0.409058950715603	1	
T_7	RPE1_c2_OGG1_11_1	[DelT]7	2	0	658967	623390	0.168974046772854	0.885281086066907		0.500384849350766	1	
T_7	RPE1_c2_MSH2_9_2	[InsT]7	104	115	658967	623390	0.248368621118789	0.885281086066907		0.251310708094412	1	
T_7	RPE1_c2_MSH2_9_3	[InsT]7	143	115	658967	623390	0.194260595873598	0.885281086066907		0.212846564506546	1	
T_7	RPE1_c2_MSH2_9_3	[DelT]7	185	208	658967	623390	0.0871092820438849	0.884919690604545		0.0957373053396617	1	
T_7	RPE1_c2_OGG1_11_1	[InsT]7	4	3	658967	623390	0.760610266517313	1		1	1	
T_7	EXO1_KO22_d2	[InsT]7	6	6	658967	623390	0.923406906732829	1		1	1	
T_7	E_MSHd2	[InsT]7	476	555	658967	623390	0.000800954150149506	0.0410088524876547	*	0.000849813352983838	0.0435104436727725	*
T_7	DheMS6d2	[DelT]7	364	324	658967	623390	0.425109040998096	0.996592623585281		0.44561772079047	1	
T_7	MLH_A	[InsT]7	60	56	658967	623390	0.942114410255	1		1	1	
T_7	EXO1_KO22_d1	[DelT]7	0	1	658967	623390	0.303884353837199	0.885281086066907		0.486128277850864	1	
T_7	DheMS6d2	[InsT]7	530	448	658967	623390	0.0792377655098085	0.848101229069402		0.0840471093403948	0.955528750818314	
T_7	EXO1_KO22_d3	[InsT]7	2	5	658967	623390	0.227139372817848	0.885281086066907		0.276561060121445	1	
T_7	EXO1_KO22_d1	[InsT]7	5	4	658967	623390	0.802433220365209	1		1	1	
T_7	POLE_L424V_d1	[InsT]7	55	76	658967	623390	0.0313072414681767	0.564412240553045		0.03563004871411	0.662514018697788	
T_7	MLH_A	[DelT]7	189	207	658967	623390	0.145066007672434	0.885281086066907		0.159164751855784	1	
T_7	EXO1_KO22_d2	[DelT]7	1	1	658967	623390	0.968690859976289	1		1	1	
T_7	RPE1_c2_OGG1_11_2	[DelT]7	1	0	658967	623390	0.330736757515626	0.885281086066907		1	1	
T_7	POD689_1	[InsT]7	3	2	658967	623390	0.699996131113091	1		1	1	
T_7	RPE1_c2_MSH2_7_1	[InsT]7	102	88	658967	623390	0.526411353738826	1		0.56171164981673	1	
T_7	RPE1_c2_OGG1_11_2	[InsT]7	1	3	658967	623390	0.291016953302276	0.885281086066907		0.361716154869027	1	
T_7	MLH1_2	[DelT]7	222	178	658967	623390	0.0998122316364061	0.885281086066907		0.109350770695163	1	
T_7	EXO1_KO22_d3	[DelT]7	0	2	658967	623390	0.145943977485972	0.885281086066907		0.236320702526247	1	
T_7	RPE1_c2_OGG1_1110	[DelT]7	0	0	658967	623390	1	1		1	1	
T_7	MLH1_2	[InsT]7	70	68	658967	623390	0.876253486894371	1		0.932181352186893	1	
T_7	POLE_L424V_d3	[InsT]7	35	34	658967	623390	0.912321433590657	1		1	1	
T_7	POLE_P8_5	[InsT]7	29	41	658967	623390	0.0955075807092844	0.885281086066907		0.119471505372214	1	
T_7	DheMS6d3	[DelT]7	495	427	658967	623390	0.162237968788175	0.885281086066907		0.166486247300512	1	
T_7	POD689_1	[DelT]7	0	0	658967	623390	1	1		1	1	
T_7	RPE1_c2_MSH2_7_1	[DelT]7	161	150	658967	623390	0.892972741076364	1		0.909757121114238	1	
T_7	POLE_L424V_d2	[DelT]7	6	5	658967	623390	0.833997503932076	1		1	1	
T_7	RPE1_WT_U2	[DelT]7	1	1	658967	623390	0.968690859976289	1		1	1	
T_7	RPE1_WT_1	[InsT]7	1	1	658967	623390	0.968690859976289	1		1	1	
T_7	POLE_L424V_d2	[InsT]7	33	42	658967	623390	0.200549195341115	0.885281086066907		0.206023077336063	1	
T_7	POD689_2	[DelT]7	0	0	658967	623390	1	1		1	1	
T_7	RPE1_c2_MSH2_7_2	[DelT]7	197	188	658967	623390	0.931692017524959	1		0.959351234835452	1	
T_7	POD689_2	[InsT]7	4	1	658967	623390	0.200510918633875	0.885281086066907		0.375961753104357	1	
T_7	SETD2_KO15_d3	[DelT]7	3	1	658967	623390	0.344721768618196	0.885281086066907		0.625577051862614	1	
T_7	RPE1_c2_MSH2_7_2	[InsT]7	101	84	658967	623390	0.382745279431548	0.931174562237449		0.418591057408306	1	
T_7	RPE1_c2_OGG1_1110	[InsT]7	5	3	658967	623390	0.52942857585319	1		0.727403386487989	1	
T_7	MLH1_5	[DelT]7	190	189	658967	623390	0.624892056175045	1		0.643888919082191	1	
T_7	POLE_P8_1	[DelT]7	2	4	658967	623390	0.376267508068179	0.92441921367998		0.441041846387799	1	
T_7	RPE1_WT_1	[DelT]7	0	1	658967	623390	0.303884353837199	0.885281086066907		0.486128277850864	1	
T_7	DheMS6d3	[InsT]7	706	570	658967	623390	0.00484253440830864	0.147582001015121		0.00508409378854372	0.162691001233399	
T_7	POLE_P8_1	[InsT]7	52	46	658967	623390	0.740211656778166	1		0.762597492436423	1	
T_7	SETD2_KO19_d3	[InsT]7	3	1	658967	623390	0.344721768618196	0.885281086066907		0.625577051862614	1	
T_7	E_MSHd1	[DelT]7	175	173	658967	623390	0.681443605665497	1		0.7074731933103	1	
T_7	RPE1_WT_U2	[InsT]7	5	6	658967	623390	0.693819173249721	1		0.769046411066377	1	
T_7	RPE1_WT_2	[DelT]7	1	0	658967	623390	0.330736757515626	0.885281086066907		1	1	
T_7	POLE_L424V_d3	[DelT]7	12	15	658967	623390	0.470425278872219	1		0.564776501048592	1	
T_7	POLE_P8_2	[InsT]7	37	54	658967	623390	0.0406062749843788	0.618724348331401		0.0459998495438461	0.718046431903939	
T_7	RPE1_WT_2	[InsT]7	2	3	658967	623390	0.610439695686352	1		0.679324391380808	1	
T_7	DheML6d1	[DelT]7	251	225	658967	623390	0.557443251748996	1		0.582228184433211	1	
T_7	SETD2_KO15_d3	[InsT]7	3	1	658967	623390	0.344721768618196	0.885281086066907		0.625577051862614	1	
T_7	RPE1_c2_MSH2_7_3	[DelT]7	153	148	658967	623390	0.846794561343889	1		0.862787941240615	1	
T_7	DheML6d1	[InsT]7	566	427	658967	623390	0.000402948906712109	0.022424982634413	*	0.00042053753193137	0.0241730275132103	*
T_7	MLH1_5	[InsT]7	60	53	658967	623390	0.716061313981958	1		0.777867868626574	1	
T_7	RPE1_c2_MSH2_7_3	[InsT]7	138	99	658967	623390	0.0351151197908503	0.587272645231709		0.0374823094373903	0.675737409575488	
T_7	DheML6d3	[DelT]7	264	247	658967	623390	0.90057526281114	1		0.929486500396754	1	
T_7	MSH3_KO5_d1	[DelT]7	1	1	658967	623390	0.968690859976289	1		1	1	
T_7	POLE_P8_2	[DelT]7	7	2	658967	623390	0.113183235509236	0.885281086066907		0.181202260840287	1	
T_7	SETD2_KO19_d4	[DelT]7	1	0	658967	623390	0.330736757515626	0.885281086066907		1	1	
T_7	E_MSHd1	[InsT]7	445	538	658967	623390	0.000124266918905424	0.00935656801170254	**	0.00012712175413145	0.00957152031107389	**
T_7	POD478_1	[DelT]7	2	0	658967	623390	0.168974046772854	0.885281086066907		0.500384849350766	1	
T_7	SETD2_KO19_d4	[InsT]7	2	0	658967	623390	0.168974046772854	0.885281086066907		0.500384849350766	1	
T_7	E_MSHd2	[DelT]7	198	219	658967	623390	0.110594717818189	0.885281086066907		0.116935629352479	1	
T_7	POLE_P8_5	[DelT]7	4	2	658967	623390	0.45396115836756	1		0.688221037266349	1	
T_7	RPE1_WT_U1	[DelT]7	3	1	658967	623390	0.344721768618196	0.885281086066907		0.625577051862614	1	
T_7	MSH3_KO5_d3	[InsT]7	6	1	658967	623390	0.0691988079206854	0.780559682737147		0.126010229346261	1	
T_7	SETD2_KO19_d3	[DelT]7	0	0	658967	623390	1	1		1	1	
T_7	RPE1_WT_U1	[InsT]7	3	6	658967	623390	0.278521141834126	0.885281086066907		0.331637212836509	1	
T_7	MSH3_KO5_d4	[DelT]7	1	3	658967	623390	0.291016953302276	0.885281086066907		0.361716154869027	1	
T_7	POD478_2	[InsT]7	45	27	658967	623390	0.0592093520005818	0.708298790287334		0.060243739107281	0.792336837992904	
T_7	RPE1_c2_MSH2_9_2	[DelT]7	158	168	658967	623390	0.291344899634809	0.885281086066907		0.293108374853181	1	
T_7	DheML6d3	[InsT]7	481	416	658967	623390	0.180281894606026	0.885281086066907		0.181688715096602	1	
T_7	MSH3_KO5_d1	[InsT]7	1	0	658967	623390	0.330736757515626	0.885281086066907		1	1	
T_7	MSH3_KO5_d3	[DelT]7	7	7	658967	623390	0.917291214880088	1		1	1	
T_7	POD478_1	[InsT]7	34	20	658967	623390	0.0887662490455088	0.885281086066907		0.102256316985167	1	
T_7	POD478_2	[DelT]7	2	4	658967	623390	0.376267508068179	0.92441921367998		0.441041846387799	1	
T_7	MSH3_KO5_d4	[InsT]7	1	1	658967	623390	0.968690859976289	1		1	1	
T_8	RPE1_c2_OGG1_1110	[DelT]8	0	2	244666	224138	0.139526556063028	0.885281086066907		0.228585336580691	1	
T_8	E_MSHd2	[InsT]8	517	470	244666	224138	0.904108328143027	1		0.92386094459606	1	
T_8	EXO1_KO22_d1	[DelT]8	2	0	244666	224138	0.175868417059479	0.885281086066907		0.500958695447881	1	
T_8	POLE_P8_1	[DelT]8	0	1	244666	224138	0.296119973688477	0.885281086066907		0.47810598885675	1	
T_8	EXO1_KO22_d1	[InsT]8	4	4	244666	224138	0.901338920165495	1		1	1	
T_8	MLH_A	[InsT]8	93	94	244666	224138	0.501224370412451	1		0.510822515301341	1	
T_8	RPE1_c2_MSH2_9_2	[InsT]8	155	160	244666	224138	0.28919237555713	0.885281086066907		0.310049944561742	1	
T_8	MLH1_2	[DelT]8	275	269	244666	224138	0.444397151351992	1		0.465693821333585	1	
T_8	RPE1_c2_MSH2_9_3	[DelT]8	286	262	244666	224138	0.99985794548539	1		1	1	
T_8	POLE_L424V_d3	[DelT]8	12	5	244666	224138	0.128847251659308	0.885281086066907		0.149970213288409	1	
T_8	MLH1_2	[InsT]8	112	86	244666	224138	0.217661635458838	0.885281086066907		0.227021040132584	1	
T_8	POLE_L424V_d3	[InsT]8	33	27	244666	224138	0.662957072120126	1		0.699664761118584	1	
T_8	RPE1_c2_OGG1_1110	[InsT]8	3	2	244666	224138	0.726611922820693	1		1	1	
T_8	MLH1_5	[DelT]8	251	223	244666	224138	0.739081946718254	1		0.747783959564224	1	
T_8	RPE1_c2_OGG1_11_1	[DelT]8	0	0	244666	224138	1	1		1	1	
T_8	RPE1_WT_1	[DelT]8	0	1	244666	224138	0.296119973688477	0.885281086066907		0.47810598885675	1	
T_8	MLH1_5	[InsT]8	84	92	244666	224138	0.235988538082868	0.885281086066907		0.257771643988091	1	
T_8	POLE_P8_1	[InsT]8	49	51	244666	224138	0.523153045815287	1		0.549013590672642	1	
T_8	RPE1_WT_1	[InsT]8	1	1	244666	224138	0.950574722903213	1		1	1	
T_8	EXO1_KO22_d2	[DelT]8	0	1	244666	224138	0.296119973688477	0.885281086066907		0.47810598885675	1	
T_8	POLE_P8_2	[DelT]8	2	4	244666	224138	0.355152279297738	0.889618233857347		0.434922358472554	1	
T_8	RPE1_WT_2	[DelT]8	1	1	244666	224138	0.950574722903213	1		1	1	
T_8	EXO1_KO22_d2	[InsT]8	7	10	244666	224138	0.363338825071648	0.904812638310719		0.468228682555249	1	
T_8	POLE_P8_2	[InsT]8	39	37	244666	224138	0.878819694763747	1		0.908923098795839	1	
T_8	RPE1_c2_MSH2_9_3	[InsT]8	193	169	244666	224138	0.668142112900026	1		0.674242827329183	1	
T_8	DheML6d1	[DelT]8	242	220	244666	224138	0.934309690502735	1		0.96286650098036	1	
T_8	POLE_P8_5	[DelT]8	5	1	244666	224138	0.126711367790011	0.885281086066907		0.221444606538946	1	
T_8	RPE1_WT_U1	[DelT]8	3	3	244666	224138	0.914502364959046	1		1	1	
T_8	DheML6d1	[InsT]8	541	518	244666	224138	0.472215624276564	1		0.47937586036104	1	
T_8	POLE_L424V_d1	[InsT]8	61	65	244666	224138	0.396058447752095	0.947579089948937		0.422712238627521	1	
T_8	RPE1_c2_OGG1_11_1	[InsT]8	3	0	244666	224138	0.0973582827060007	0.885281086066907		0.251438043171822	1	
T_8	DheML6d3	[DelT]8	278	244	244666	224138	0.625430229103406	1		0.630169484372686	1	
T_8	MSH3_KO5_d1	[DelT]8	4	7	244666	224138	0.293364087582695	0.885281086066907		0.371298003908818	1	
T_8	RPE1_c2_OGG1_11_2	[DelT]8	0	2	244666	224138	0.139526556063028	0.885281086066907		0.228585336580691	1	
T_8	DheML6d3	[InsT]8	526	441	244666	224138	0.169729632421921	0.885281086066907		0.17639697170099	1	
T_8	MSH3_KO5_d1	[InsT]8	1	0	244666	224138	0.338501636000053	0.885281086066907		1	1	
T_8	RPE1_c2_OGG1_11_2	[InsT]8	4	2	244666	224138	0.477754248113532	1		0.689294109554006	1	
T_8	RPE1_WT_2	[InsT]8	2	6	244666	224138	0.123672166319773	0.885281086066907		0.163501035242853	1	
T_8	EXO1_KO22_d3	[DelT]8	1	1	244666	224138	0.950574722903213	1		1	1	
T_8	POD689_2	[InsT]8	2	0	244666	224138	0.175868417059479	0.885281086066907		0.500958695447881	1	
T_8	POLE_L424V_d1	[DelT]8	10	15	244666	224138	0.222423031533264	0.885281086066907		0.236286144750984	1	
T_8	EXO1_KO22_d3	[InsT]8	3	2	244666	224138	0.726611922820693	1		1	1	
T_8	POLE_P8_5	[InsT]8	29	33	244666	224138	0.393323066024991	0.944565712029997		0.446115021236495	1	
T_8	RPE1_WT_U1	[InsT]8	2	2	244666	224138	0.93014681380046	1		1	1	
T_8	MLH_A	[DelT]8	265	244	244666	224138	0.954426510442603	1		0.964633304701064	1	
T_8	POLE_L424V_d2	[DelT]8	5	6	244666	224138	0.654753266785046	1		0.76678484214363	1	
T_8	RPE1_WT_U2	[DelT]8	2	5	244666	224138	0.210954366524043	0.885281086066907		0.270407560828707	1	
T_8	POD689_1	[InsT]8	4	1	244666	224138	0.213160472558872	0.885281086066907		0.377394440877299	1	
T_8	POLE_L424V_d2	[InsT]8	31	34	244666	224138	0.467942557905894	1		0.535122444614296	1	
T_8	RPE1_WT_U2	[InsT]8	7	12	244666	224138	0.180495560271472	0.885281086066907		0.250592476852762	1	
T_8	DheMS6d2	[DelT]8	357	318	244666	224138	0.715997308510097	1		0.728882002200283	1	
T_8	MSH3_KO5_d3	[DelT]8	7	4	244666	224138	0.447233912260981	1		0.553136934172719	1	
T_8	SETD2_KO15_d3	[DelT]8	0	2	244666	224138	0.139526556063028	0.885281086066907		0.228585336580691	1	
T_8	DheMS6d2	[InsT]8	508	451	244666	224138	0.627622561068001	1		0.650918666893095	1	
T_8	MSH3_KO5_d3	[InsT]8	6	3	244666	224138	0.384590170266107	0.932339806705713		0.511576520364382	1	
T_8	SETD2_KO15_d3	[InsT]8	3	4	244666	224138	0.621100827125716	1		0.716227798961284	1	
T_8	DheMS6d3	[DelT]8	508	419	244666	224138	0.111503769191215	0.885281086066907		0.114577714047166	1	
T_8	POD689_1	[DelT]8	1	2	244666	224138	0.513227480675439	1		0.609329997761702	1	
T_8	RPE1_c2_MSH2_7_1	[DelT]8	245	215	244666	224138	0.645480316557495	1		0.674520296504013	1	
T_8	DheMS6d3	[InsT]8	720	605	244666	224138	0.117140922298347	0.885281086066907		0.123548477205855	1	
T_8	MSH3_KO5_d4	[InsT]8	0	2	244666	224138	0.139526556063028	0.885281086066907		0.228585336580691	1	
T_8	RPE1_c2_MSH2_7_1	[InsT]8	164	150	244666	224138	0.988707477337644	1		1	1	
T_8	E_MSHd1	[DelT]8	165	123	244666	224138	0.0830194500260136	0.863132370635273		0.0872057710352574	0.9791525168871	
T_8	POD689_2	[DelT]8	1	1	244666	224138	0.950574722903213	1		1	1	
T_8	RPE1_c2_MSH2_7_2	[DelT]8	236	190	244666	224138	0.184771895604237	0.885281086066907		0.190568618280467	1	
T_8	E_MSHd1	[InsT]8	525	395	244666	224138	0.00306984279778934	0.115570552387363		0.00329235990475597	0.123947667002578	
T_8	POD478_1	[InsT]8	33	25	244666	224138	0.472966848867689	1		0.512637800297302	1	
T_8	RPE1_c2_MSH2_7_2	[InsT]8	156	138	244666	224138	0.764741538507849	1		0.770749868887015	1	
T_8	E_MSHd2	[DelT]8	160	146	244666	224138	0.972572414161906	1		1	1	
T_8	POD478_2	[DelT]8	1	2	244666	224138	0.513227480675439	1		0.609329997761702	1	
T_8	MSH3_KO5_d4	[DelT]8	1	6	244666	224138	0.0446857951037044	0.621715410138496		0.0598901982589704	0.792336837992904	
T_8	SETD2_KO19_d3	[DelT]8	1	0	244666	224138	0.338501636000053	0.885281086066907		1	1	
T_8	POD478_2	[InsT]8	39	31	244666	224138	0.55492768068206	1		0.632603431743818	1	
T_8	RPE1_c2_MSH2_7_3	[InsT]8	166	145	244666	224138	0.675221652594282	1		0.691406119506915	1	
T_8	SETD2_KO19_d3	[InsT]8	3	3	244666	224138	0.914502364959046	1		1	1	
T_8	RPE1_c2_MSH2_7_3	[DelT]8	231	210	244666	224138	0.935816714114523	1		0.961995953734637	1	
T_8	POD478_1	[DelT]8	3	1	244666	224138	0.361084807581518	0.902712018953795		0.626436664526379	1	
T_8	SETD2_KO19_d4	[DelT]8	1	0	244666	224138	0.338501636000053	0.885281086066907		1	1	
T_8	SETD2_KO19_d4	[InsT]8	4	1	244666	224138	0.213160472558872	0.885281086066907		0.377394440877299	1	
T_8	RPE1_c2_MSH2_9_2	[DelT]8	247	186	244666	224138	0.0431512698260833	0.618724348331401		0.0434408078925293	0.702372384959139	
T_9	MSH3_KO5_d3	[DelT]9	12	12	143396	125158	0.738780550508782	1		0.838736208218437	1	
T_9	RPE1_c2_MSH2_9_2	[InsT]9	122	99	143396	125158	0.590018602494998	1		0.637055995036718	1	
T_9	POLE_P8_5	[InsT]9	15	26	143396	125158	0.0309479789603923	0.564412240553045		0.0406619470470187	0.693963896269119	
T_9	RPE1_c2_OGG1_1110	[DelT]9	0	0	143396	125158	1	1		1	1	
T_9	MSH3_KO5_d4	[DelT]9	5	0	143396	125158	0.0367045403269818	0.587272645231709		0.0653891595360532	0.804789655828347	
T_9	MSH3_KO5_d3	[InsT]9	4	1	143396	125158	0.23305018421974	0.885281086066907		0.380751730662729	1	
T_9	RPE1_WT_U2	[DelT]9	7	4	143396	125158	0.49595514561953	1		0.559136667359817	1	
T_9	MLH_A	[InsT]9	78	87	143396	125158	0.114880101034208	0.885281086066907		0.119032666491107	1	
T_9	RPE1_c2_MSH2_7_1	[InsT]9	117	118	143396	125158	0.267489798957006	0.885281086066907		0.295477343300748	1	
T_9	RPE1_c2_MSH2_7_1	[DelT]9	319	303	143396	125158	0.291603758846174	0.885281086066907		0.296253568888652	1	
T_9	DheMS6d2	[DelT]9	341	330	143396	125158	0.18102559334346	0.885281086066907		0.188322988778226	1	
T_9	RPE1_c2_MSH2_9_3	[DelT]9	404	297	143396	125158	0.0245466515228384	0.510677204220658		0.0254751043711935	0.543468893252129	
T_9	SETD2_KO15_d3	[DelT]9	1	1	143396	125158	0.923310816886139	1		1	1	
T_9	E_MSHd2	[InsT]9	326	247	143396	125158	0.0932469896459674	0.885281086066907		0.0941110341256799	1	
T_9	POLE_L424V_d3	[InsT]9	34	37	143396	125158	0.352154711692709	0.885575699345122		0.405251867582676	1	
T_9	RPE1_c2_OGG1_1110	[InsT]9	1	3	143396	125158	0.254931781422848	0.885281086066907		0.344657034562845	1	
T_9	EXO1_KO22_d1	[DelT]9	2	1	143396	125158	0.644951217123147	1		1	1	
T_9	POLE_P8_1	[DelT]9	2	3	143396	125158	0.548202793680387	1		0.66934871634797	1	
T_9	RPE1_WT_1	[DelT]9	1	0	143396	125158	0.350177520687674	0.885281086066907		1	1	
T_9	EXO1_KO22_d1	[InsT]9	6	2	143396	125158	0.220591097377891	0.885281086066907		0.298107538412702	1	
T_9	MSH3_KO5_d4	[InsT]9	1	1	143396	125158	0.923310816886139	1		1	1	
T_9	RPE1_WT_1	[InsT]9	2	1	143396	125158	0.644951217123147	1		1	1	
T_9	RPE1_WT_U2	[InsT]9	2	2	143396	125158	0.891712182673567	1		1	1	
T_9	MLH1_2	[DelT]9	391	358	143396	125158	0.51290614087194	1		0.533573475630435	1	
T_9	RPE1_c2_MSH2_7_2	[DelT]9	317	256	143396	125158	0.355063609485405	0.889618233857347		0.357350609582712	1	
T_9	POLE_L424V_d3	[DelT]9	11	8	143396	125158	0.694220578273579	1		0.819504834581472	1	
T_9	DheMS6d2	[InsT]9	266	260	143396	125158	0.193970126346402	0.885281086066907		0.204998544762821	1	
T_9	RPE1_c2_MSH2_9_3	[InsT]9	136	155	143396	125158	0.0227535643534468	0.493636650379863		0.0254155258977647	0.543468893252129	
T_9	SETD2_KO15_d3	[InsT]9	3	0	143396	125158	0.105628157060429	0.885281086066907		0.253459014920451	1	
T_9	DheMS6d3	[DelT]9	444	403	143396	125158	0.569360490541372	1		0.581671416386738	1	
T_9	RPE1_c2_OGG1_11_1	[DelT]9	0	1	143396	125158	0.284446938989116	0.885281086066907		0.466044073072827	1	
T_9	POD689_1	[DelT]9	1	2	143396	125158	0.486062395938814	1		0.601380016322725	1	
T_9	DheMS6d3	[InsT]9	337	347	143396	125158	0.0305042975721846	0.564412240553045		0.0318265995417175	0.617243142627249	
T_9	POLE_P8_1	[InsT]9	35	23	143396	125158	0.288723870587755	0.885281086066907		0.296334701517012	1	
T_9	POD689_1	[InsT]9	2	0	143396	125158	0.186427362952367	0.885281086066907		0.502306009946967	1	
T_9	EXO1_KO22_d2	[DelT]9	5	2	143396	125158	0.338858259202021	0.885281086066907		0.460656751500172	1	
T_9	POD478_1	[DelT]9	1	1	143396	125158	0.923310816886139	1		1	1	
T_9	RPE1_WT_2	[DelT]9	4	3	143396	125158	0.842461880734761	1		1	1	
T_9	EXO1_KO22_d2	[InsT]9	1	2	143396	125158	0.486062395938814	1		0.601380016322725	1	
T_9	MLH1_2	[InsT]9	104	94	143396	125158	0.806067590153024	1		0.830951402194435	1	
T_9	RPE1_c2_MSH2_7_2	[InsT]9	112	94	143396	125158	0.779441067806141	1		0.834118910842478	1	
T_9	DheML6d1	[DelT]9	230	216	143396	125158	0.439477133094604	1		0.447882784610794	1	
T_9	MLH1_5	[DelT]9	364	284	143396	125158	0.156420039977689	0.885281086066907		0.168118734203917	1	
T_9	RPE1_c2_MSH2_7_3	[DelT]9	310	263	143396	125158	0.734910761957762	1		0.73788553439408	1	
T_9	SETD2_KO19_d3	[DelT]9	0	0	143396	125158	1	1		1	1	
T_9	MLH1_5	[InsT]9	77	82	143396	125158	0.209202696996659	0.885281086066907		0.233065243793368	1	
T_9	RPE1_c2_OGG1_11_1	[InsT]9	3	3	143396	125158	0.867579096295583	1		1	1	
T_9	SETD2_KO19_d3	[InsT]9	0	0	143396	125158	1	1		1	1	
T_9	E_MSHd1	[DelT]9	101	86	143396	125158	0.866097684106774	1		0.883685291394741	1	
T_9	POLE_P8_2	[DelT]9	3	4	143396	125158	0.576207621882257	1		0.712014475815362	1	
T_9	POD689_2	[DelT]9	1	0	143396	125158	0.350177520687674	0.885281086066907		1	1	
T_9	E_MSHd1	[InsT]9	312	263	143396	125158	0.677459423957224	1		0.706809642103003	1	
T_9	POD478_1	[InsT]9	15	10	143396	125158	0.507991087904068	1		0.553000201031268	1	
T_9	RPE1_WT_2	[InsT]9	3	2	143396	125158	0.767198360022984	1		1	1	
